company,warehouse,name,description,client,itemFamily,unitCost,allowCartonization,allowAllocationByLPN,allocationRoundUpStrategyType,allocationRoundUpStrategyValue,trackingVolumeFlag,trackingLotNumberFlag,trackingManufactureDateFlag,shelfLifeDays,trackingExpirationDateFlag,imageUrl,thumbnailUrl
20901,WMEC,C-W-EASTER-BASK-CARTON,1921-BASK-CARTON,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,C-W-MS11100019425PB,5.5 Gallon Trash Can Pink Carton,,PM,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,C-WP-00020-50,WP-00020-50 CARTON,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,C-WP-0017-10-XL,WP-0017-10-XL CARTON,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,C-WP-0017-30-XL,WP-0017-30-XL CARTON,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,C-WP-CB016-12-LG,WP-CB016-12-LG CARTON,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,CAS-19106P-10-30,"REVO LUNA- CASE-BLACK-30""",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,CAS-19106P-80-20,"REVO LUNA- CASE-PURPLE-20""",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,CAS-20879P-53-30,CASE for 20879P-53-30,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,CAS-20879P-80-20,CASE for 20879P-80-20,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,CB-1610-C-0007,10IN TAPERED BOWL,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,CB-2016-C-0005,CLASSIC PUNCH BOWL,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,CB-20225K51-1500,Kraft full wrapped Deluxe Corner Board,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,CM19140-60-20,20IN LW UPRIGHT,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,CM19140-60-24,25IN LW UPRIGHT,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,CM19140-60-28,29IN LW UPRIGHT,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,E33-000-000-000-000,标签,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,E33-001-004,"2018 halloween, HAL18-5QT-CAT-LABEL",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,E33-001-006,"2018 halloween, HAL18-5QT-WITCH-LABEL",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,E33-003-003,"2019 EASTER, 1819-BASK-PURP-LABEL",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,E33-003-005,"2019 EASTER, 1819-BASK-BLU-LABEL",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,E33-004-005,4 Gallon bucket safety label,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,E34-005-001,Main carton potty lid,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,E40-002-002-003,HAL18-5QT-GREEN-HANDLE,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,E40-002-002-004,2020 Easter Bucket Orange Handle,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,E40-002-005-HAL19-GN-HANDLE,HAL19-5QT-GREEN-HANDLE,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,E40-002-006-HAL19-PK-HANDLE,HAL19-5QT-PINK-HANDLE,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,E40-005-002-002,2020 Easter Basket Teal Handle Clear,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,E40-006-005,4 Gallon Bucket ORANGE,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,EB-2018TRAP-GRN-LABEL,TRNSP BUCKET GRN Label,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,ET3113-550115,ET3113-550115 HOLLAND PC,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,G-HTTS-2020-3.7mm,HTTS-2020 Gasket (φ3.7mm),,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,G-WP-00020-10,WP-00020-10 Gasket,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,Green-Handle-PMS 368C,"Green - PMS 368C, 2017 easter bucket",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,HAL19-5QT-PURPLE-HANDLE,2019 Orange Halloween Bucket Handle,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,HAL20-5QT-CATS-LABEL,2020 Halloween Cats label,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,HB05305M,Crckt  kids Softside-Blue Dot,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,HDPE NL,RECYCLED PP NEXTLIFE,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,HTHEQF-2020-0001,HT Hand-E Quick Funl,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,HTLEF-2020-0002,HT Large Engine Funl,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,HTLEQUIPF-2020-BODY-0001,HTLEQUIPF-2020-BODY,,SA,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,IP-CL00091-30PC,iPack Lunchkit 30PC,,KIT,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,IP18232-20-20,IPACK HARDSIDE 20IN CHARCOAL,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,IP18232-50-20,IPACK HARDSIDE 20IN BURGUNDY,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,IPL-18460,IPACK LUNCHKIT,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,L-1921-BASKET-BLU,1921-BASKET-BLU LABEL,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,L-4GBGS-19-ORANGE,4GBGS-19-ORANGE LABEL,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,L-4GBGS-19-PRP,4GBGS-19-PRP LABEL,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,L-5qt-2021-Cat,5qt-2021-Cat LABEL,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,L-5qt-2021-Skelet,5qt-2021-Skelet LABEL,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,L-CB-2016-C,CB-2016-C LABEL,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,L-HAL21-5QT-SKELET,HAL21-5QT-SKELET Label,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,L-HTTS-2020,HTTS-2020 LABEL,,PUR,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,L-MS20213GUSA,MS20213GUSA Label,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,L-WP-00020-25,WP-00020-25 LABEL,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,L-WP-CB016-10-LG,WP-CB016-10-LG LABEL,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,LB18911-14-L1,The inner sleeve L,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,LB18911-14-L3,Enclosure Construction L,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,LB18911-14-S,Exhibition of wai S,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,LID-WP-00020-10,WP-00020-10 LID,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,LOAL7114,WP-0017-65-XL opp xl bowl label-black,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,MIUSA-MATT-BLACK-29,21512P ICON BLACK CASE,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,MIUSA-MATT-CHARCOAL-30,MIUSA-MATT-CHARCOAL-30 CASE,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,MIUSA-MATT-PURPLE-20B,MIUSA-MATT-PURPLE-20 BOARD,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,MIUSA-MATT-RED-25B,MIUSA-MATT-RED-25 BOARD,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,MIUSA-MATT-TEAL-20,MIUSA-MATT-TEAL-20 CASE,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,MIUSA-MATT-TEAL-29B,MIUSA-MATT-TEAL-29 BOARD,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,MIUSA21877-MATT-PURPLE-30,"MIUSA PURPLE CASE 30""",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,MS11100019425BL-LABEL,5.5 Gallon Black Trash Can  label,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,MS11100019425PB-0007,5.5G Slim Wastebasket Pearl Blush,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,MS11100019425PB-BODY-0004,MS11100019425PB-BODY,,SA,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,MS11100019425PB-LABEL,5.5 Gallon Blush Trash Can  label,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,MS11100019425TR-BODY-0004,MS11100019425TR-BODY,,SA,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,MS11100019425WT-BODY-0002,MS11100019425WT-BODY,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,MS20213GUSA-0001,MS 3G WASTE BLK,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,OT-CB-1G-0001,1.3 Gallon Bucket,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,OT-CB-1G-Top-0003,OT-CB-1G-Top,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,OT-TS-US-RING,Toilet bucket seat ring,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,OT-TS-US-ring-0001,OT-TS-US-ring,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,PB-CB-2016-C,"CB-2016-C-PE bag 0.030mm* 26""(OPEN)*30""",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,PBK#21684-LAR,Polyester  inner sleeve on large size (back),,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,PBK#21684-S2,Elastic belt buckle S,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,PBT#22476-SG,Polyester divider on small size(front),,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,PC-2STEP-20-LABEL,Double Step Tool Label,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,PC-TRAY,POTTY SEAT TRAY,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,PC18 2IN1-P&R-TRAY-0002,PC18 2IN1-P&R-TRAY,,SA,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,PC20-1STEP-SIN-0001,PC STEP STOOL GRY,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,PC20-2STEP-DOU-BODY,Double Step Tool Body,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,PDQ-OT-TS-US,OT-TS-US PDQ,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,PDQ-Patrician-A,PDQ Patrician A,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,PDQ-VL-FS-T,VL-FS-T Pet Food Scoop PDQ,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,PET-MISC,PET MISCELLANEOUS ITEMS,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,PG96-170-028-34,PG WKENDER DUFFEL ASST,,KIT,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,PNT-HT-20879P-80-M,"25"" hangtag for REVO IMPACT II, Purple",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,PP-C-80,"PP Resin Colorant Lav,",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,PP-V-NA-3X-1.8,"PP Resin Virgin Natural, MI 30+, izod 1.8+",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,QR-LABEL,QR CODE LABEL,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0002-23,rectangle LOGO gun color black on black paint the glass,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0002-24,REVO SQUARE LOGO,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0002-29,LOGO,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0003-80,Semi-Tublar Rivet,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0005-07,"pull rod LG102 19 1/2""",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0005-16R,"pull rod LG102 19 1/2""",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0005-17A,"pull rod LG102 24 3/8""",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0005-24R,"pull rod LG102 29 3/8""",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0005-37,pull rod LG 49cm,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0005-38,pull rod LG 37.7cm,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0005-40,pull rod LG 48.3cm,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0005-49,HANDLE SYSTEM LG62.3cm,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0005-50,HANDLE SYSTEM LG49.5cm,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0005-66,HANDLE SYSTEM LG49.5cm,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0005-69,"鋁拉桿 三節(江順SH110) 內管霧銀,塑膠件藍色19-3920TCX,管套白色,上下品42.5cm,不含輪33.5"",一個停頓點27.5""",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0005-77,HANDLE SYSTEM LG42.5cm,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0005-79,HANDLE SYSTEM LG42.5cm,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0005-81,HANDLE SYSTEM LG42.5cm,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0005-85,HANDLE SYSTEM LG50.5cm,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0005-87,HANDLE SYSTEM LG 49.5cm,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0005-91,HANDLE SYSTEM LG 49.5cm,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0006-01R,wheel A-27 R,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0006-05R,wheel D-378-AB R,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0006-17R,wheel  R,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0006-19R,wheel  R,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0006-21R,"8輪(編號:江順SD-828-5AB) 輪胎黑色,輪座藍色,輪蓋藍色19-3920TCX右輪",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0006-25R,wheel  R,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0006-44,wheel,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0006-51L,wheel L,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0006-64L,wheel  L,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0006-65,Hub Cap,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0007-05,handlebar,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0007-19,TOP/SIDE HANDLE,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0007-26,TOP/SIDE HANDLE,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0008-01R,Article hand.,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0008-02B,Article hand.,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0008-03A,Article hand.,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0011-052,"POP placard 30""",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0011-058,Characteristic card,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0011-069,hang tag,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0011-08,hang tag,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0011-52,Hang Tag,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0011-63,"WEST ELM吊牌 29""",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0012-39,Barcode Label,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0016-148,"Article Bobian 1-1/2""X4-1/4""",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0016-169,"Article Bobian 1 1/2""X4 1/4""",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0016-184,"Article Bobian 1-1/2""X4-1/4""",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0016-189,"flat bar 1-1/2"" X 18-1/4""",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0016-213,"PVC 扁條霧面  粉色14-1905TCX  長:12-1/2"" 寬:1-1/2""",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0016-214,"PVC 扁條霧面  粉色14-1905TCX  長:10-1/2"" 寬:1-1/2""",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0016-219,"PVC 扁條霧面  綠色18-6330TCX 長:10-1/2"" 寬:1-1/2""",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0017-06L,#8k zipper pull L,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0017-08L,#8k zipper pull L,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0017-08R,#8k zipper pull R,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0017-11L,#8k zipper pull L,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0017-12R,#8k zipper pull R,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0017-14L,#10 zipper pull L,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0017-18,#8NY雙鎖孔拉頭+ REVO(宇威WS-362)挂喷黑珍珠,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0017-21L,ZIPPER PULLER L,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0017-21R,ZIPPER PULLER R,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0017-24R,#10k zipper pull R,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0018-01,poly bag  0.040mm x 37-1/2 x31-1/2,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0018-03,"poly bag  0.040mm x 31-1/2"" X27-1/2""",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0018-06,"poly bag  0.030mm x 31 1/2""x 39""",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0018-07,"poly bag  0.05mm x43 1/2"" x 34 1/2""",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0018-09,"poly bag  0.05mm x 33"" x 27 1/2""",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0018-12,"poly bag  0.030mm x32"" (開口)x37""",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0020-100,"#8NY拉鏈寬38mm 60 "" 橘色C-13 5010 凍色處理",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0020-102,"#8NY拉鏈寬38mm 60 "" 綠色18-6330TCX 凍色處理",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0020-61W,"ZIPPER #8 38mm 61""",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0020-94,"#8NY拉鏈寬38mm 60 "" 粉色 14-1905TCX凍色處理",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0020-96,"#8NY拉鏈寬38mm 60 "" 藍色19-3920TCX凍色處理",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0022-05,combination lockcombination lock,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0023-02,GASKET  M,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0023-0680,GASKET  S,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0025-126,"成份標 內成分標  印英法西班牙語 (美國半成品用,WEST ELM)  PC印刷膜",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0025-147,"成份標 內成分標  印英法西班牙語 (美國半成品用,WEST ELM)-25""",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0025-46,inside label,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0032-01,Color box,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0032-52,A=C紙箱 B,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0032-56,K=K紙箱 45cmx38cmx21cm(破裂強度14KG)PK,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0041-0544,耳带熔接块（耳带焊头）,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0041-0547,手電筒,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0041-0555,直通接头,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0041-0557,工作台 （2米*1.2米）,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0041-0611,"CLF-1300TWII,射座:10000",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0041-0660,油管模具,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-1002-01,LIBERTY圓形LOGO 亮銀色 備註:注黑色漆,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-1005-04,"pull rod LG102 29 1/8 """,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-1005-05,"pull rod LG102 24 3/8""",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-1405-01,"pull rod LG102 19 1/2""",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-1406-01,wheel,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-18911-MJL,PC CLEAR MOLD,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-18911-U3,Wood mold U3,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-19106-S1,Aluminum S1,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-19106-U2,Wood mold U2,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-GASKET-4LBS,PET FOOD CONTAINER GASKET 4 LBS,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-LID-GASKET-4LBS,PET FOOD CONTAINER LID GASKET 4 LBS,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RV19106-WMOLD-M,Wood mold M,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,SE5Q2017-15,5QT WHITE FLOWERS,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,SE5Q2017-31-SFH,SE5Q2017-31-HANDLE,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,SE5Q2017-3581-SF,5QT MINT BUTTERFLY - BODY,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,SE5Q2017-52,5QT FUN FROGS,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,SKY-10-28,"SKYLINE, AIR 28IN UPRIGHT, BLACK",,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,VL-0017-35-XL-0001,OPP XL BOWL TEAL,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,VL-0017-45-XL-0001,OPP XL BOWL OLIVE,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,VL-CB016-35-LG-SEMI,MED TEAL CROCK BOWL UNPACKED,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,VL-CB016-45-LG-Injection-0001,VL-CB016-45-LG-Injection,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,VL-CB016-45-MD-LABEL,VL GREEN MD CROCK LABELS,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,VL-CB016-45-XL-Injection-0001,VL-CB016-45-XL-Injection,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,VL-DB017-45-LABEL,VL GREEN OPP DB LABEL,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,VL-DB017-45-SEMI,OLIVE DOUBLE BOWL UNPACKED,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,VL-DB017-90-0001,ORANGE DOUBLE BOWL,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,VL-DB017-90-SEMI,ORANGE DOUBLE BOWL UNPACKED,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,VL-DD-10-0006,VL ECO DBL DINER,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,VL-DD-10-Bowl-0002,VL-DD-10-Bowl,,SA,0,false,false,NONE,0,true,false,false,0,false,,
